record_id,msisdn,event_time,event_type,charge_amount_inr,success
29169670c0d5,919422095221,2024-01-06,VAS_Activation,499,True
8c87ddf76b25,918450577390,2024-01-01,Recharge,499,True
863c77929ad3,919794428582,2024-01-05,Recharge,499,True
cfa4d51e8bd0,917501303294,2024-01-08,Recharge,99,True
17c7e1f66033,918636034876,2024-01-05,VAS_Activation,29,True
ef5cedae1e50,919569441264,2024-01-03,VAS_Activation,499,True
4aecc45992dc,919702944583,2024-01-07,Booster_Pack,499,True
f5b1b333590c,919587160863,2024-01-08,VAS_Activation,19,True
e6d152e8e1f4,919034244749,2024-01-07,Recharge,99,True
a77be527693c,917084239542,2024-01-01,VAS_Activation,99,True
b8acdaec677e,919759209352,2024-01-01,Booster_Pack,29,True
3da338505e78,919748617941,2024-01-04,VAS_Activation,999,True
9d6e228e425f,918289412551,2024-01-02,Recharge,499,True
10470c022e99,919421265815,2024-01-02,VAS_Activation,999,True
311773cae72e,917403869189,2024-01-08,Recharge,499,True
40f0583bb972,918349409786,2024-01-01,VAS_Activation,19,True
c9e62a25058d,918904559173,2024-01-07,Booster_Pack,499,True
9356cd9c9371,918617508763,2024-01-06,VAS_Activation,99,True
5857d6c0120f,917969725161,2024-01-02,Recharge,499,True
9a447f8fee7a,917120383000,2024-01-04,VAS_Activation,29,True
4209facf93fd,918306556382,2024-01-05,Booster_Pack,19,True
b62a11221c26,918536114635,2024-01-06,Recharge,19,True
9fe59ff02285,919717768263,2024-01-01,Booster_Pack,499,True
31b19757a27a,917229179018,2024-01-03,VAS_Activation,499,True
cac9b9f2da3c,917105760479,2024-01-07,Recharge,19,True
2f02604fb3f8,917160347201,2024-01-02,Booster_Pack,99,True
8745dfcf5b90,917416208275,2024-01-02,VAS_Activation,29,True
6bc69ee185fd,917179817070,2024-01-03,Booster_Pack,29,True
db0bf6259a77,919791677012,2024-01-04,VAS_Activation,499,True
9fb9ba7a2eb8,919277125177,2024-01-03,VAS_Activation,499,True
d142d1e3e87c,919685780596,2024-01-02,Booster_Pack,29,True
da0b746d0d79,919729690889,2024-01-06,Booster_Pack,499,True
7f8c6e1d0a34,918001532922,2024-01-02,Recharge,29,True
fcc15be7b690,919541248169,2024-01-07,VAS_Activation,29,True
c8b33ab77442,917821668174,2024-01-01,Recharge,19,True
1fd31250b96f,917105760479,2024-01-08,Recharge,29,True
bcc3331e1795,918219099666,2024-01-08,VAS_Activation,99,True
67df49a1b24d,919324736146,2024-01-01,Booster_Pack,499,True
b842b0fbb627,917146545718,2024-01-07,Booster_Pack,499,True
f3387a8e3590,919723446651,2024-01-04,Booster_Pack,99,True
ae8be91a427e,919892641921,2024-01-01,Recharge,19,True
9f2001594ab0,918613772443,2024-01-06,VAS_Activation,29,True
62183f8b73e0,918106048197,2024-01-01,Recharge,99,True
bfd92b58f622,917207078072,2024-01-07,VAS_Activation,999,True
027f21e3d4bb,919614640835,2024-01-03,Booster_Pack,29,True
a0be9894a1c3,918924798392,2024-01-03,VAS_Activation,19,True
7a83365b6b08,918710338567,2024-01-07,Booster_Pack,19,True
4c6ccfd94320,918522501168,2024-01-06,Booster_Pack,29,True
0d701f7410c6,917204117514,2024-01-04,Recharge,499,True
7c74da38e518,917981161614,2024-01-01,Booster_Pack,499,True
ea3f8cc00560,917747274176,2024-01-04,Booster_Pack,29,True
4a2a1809a118,918874667041,2024-01-05,Recharge,29,True
72d9913c2401,919037823119,2024-01-06,Booster_Pack,29,True
339c88c36061,918480154565,2024-01-05,VAS_Activation,499,True
9329bf25335a,919247886118,2024-01-05,Recharge,499,True
283f51d33795,919565306620,2024-01-02,Recharge,499,True
f68c4dd8f76f,918831859663,2024-01-03,Recharge,499,True
ebdb842e780a,919559118160,2024-01-04,Booster_Pack,29,True
45da19779789,917931652190,2024-01-06,VAS_Activation,99,True
c12a6c41e5a2,918875739175,2024-01-04,Booster_Pack,29,True
696100e8c00c,917205714302,2024-01-07,Booster_Pack,99,True
aacb2efc73d3,919751309776,2024-01-06,Recharge,999,True
bbb326c6ed1c,919347823406,2024-01-07,Booster_Pack,29,True
94b2de7728eb,919086818385,2024-01-01,VAS_Activation,29,True
79a7bcbb1bb3,919871063918,2024-01-08,VAS_Activation,999,True
22760a9fe16e,918609584384,2024-01-05,VAS_Activation,99,True
1bec5d1340f2,918455473188,2024-01-02,VAS_Activation,999,True
38975f8cb193,917644716246,2024-01-04,VAS_Activation,19,True
b6ae7062be95,918553567373,2024-01-08,Booster_Pack,99,True
d95242d4ab82,919609296019,2024-01-06,Recharge,29,True
690a1e0bdb71,917805408459,2024-01-07,Recharge,29,True
d924a5f287b9,918862909329,2024-01-04,VAS_Activation,99,True
49aa44f79492,919725826544,2024-01-07,Booster_Pack,29,True
3a5502f841bc,917529042751,2024-01-08,VAS_Activation,29,True
316427135aa9,919255271892,2024-01-04,Booster_Pack,999,True
200fff173bbb,919245591988,2024-01-07,Recharge,999,True
1677b71ec4a1,918582290726,2024-01-04,VAS_Activation,29,True
6a4067761d36,919319483226,2024-01-05,Recharge,499,True
48c97c526290,917593990641,2024-01-07,Recharge,499,True
8364e700530f,918101538866,2024-01-05,Recharge,29,True
2036a7685663,919631215095,2024-01-08,Recharge,19,True
06825a228042,918052818407,2024-01-06,Recharge,29,True
385beaca4447,917074052778,2024-01-08,VAS_Activation,499,True
411edbea92c6,919360178104,2024-01-01,VAS_Activation,999,True
da93ee765202,917497204307,2024-01-03,Recharge,29,True
a0ebb4ce9207,917155222230,2024-01-01,Recharge,29,True
d9bc169880dd,917646758696,2024-01-07,Recharge,99,True
494bc9ee229b,917840691567,2024-01-04,VAS_Activation,19,True
9c14fc64f4d1,918990251719,2024-01-07,VAS_Activation,19,True
b5e621208f26,918935607323,2024-01-08,VAS_Activation,99,True
7cb0b39c7f5e,917358922867,2024-01-03,Recharge,499,True
13d68c640501,917349897262,2024-01-01,Booster_Pack,999,True
c9f1bc0ced2d,917188474598,2024-01-07,Recharge,999,True
c5cfa86bd002,917181931809,2024-01-07,Recharge,499,True
102136bab5a7,919740372283,2024-01-07,VAS_Activation,99,True
691f5746c660,918104417554,2024-01-02,Recharge,19,True
0f18c6d262ab,919601015638,2024-01-05,Recharge,29,True
5553b78225b8,919689908802,2024-01-08,Recharge,19,True
1573283c1e5d,919559358169,2024-01-08,Recharge,999,True
154e081c3b5a,917916914582,2024-01-03,Booster_Pack,999,True
3b9f5dc1abcd,917634662280,2024-01-02,VAS_Activation,19,True
d7871a8bb735,917265390980,2024-01-03,VAS_Activation,19,True
0698acea6b56,917068366827,2024-01-07,VAS_Activation,999,True
c6b1c57f3fbe,917275017468,2024-01-01,Booster_Pack,499,True
a26e98842bfa,917739206849,2024-01-08,VAS_Activation,999,True
a3a8f5a44b6f,917132565292,2024-01-03,Recharge,29,True
6f1bd1da2788,917087552535,2024-01-08,Recharge,19,True
b0ec545d450f,919716995514,2024-01-04,Booster_Pack,999,True
a407812c5e0a,917448263781,2024-01-08,Recharge,29,True
81e3a05b855a,918037547969,2024-01-02,VAS_Activation,499,True
4b07ef1674be,918577040618,2024-01-01,VAS_Activation,29,True
d27a885a8c11,917526338872,2024-01-07,VAS_Activation,999,True
cbc25a4df630,917910730743,2024-01-01,Recharge,999,True
a81736a3e760,918730072092,2024-01-02,Booster_Pack,19,True
3938d89aa58e,918078899516,2024-01-06,Recharge,19,True
b269667a20dc,917340448309,2024-01-02,Booster_Pack,999,True
b8b2e31e0c60,918013023915,2024-01-01,Booster_Pack,19,True
b0669c31cd23,917588567499,2024-01-01,Recharge,499,True
d747b2caa720,917198261337,2024-01-02,VAS_Activation,499,True
deea84cbd8c3,919597591331,2024-01-05,Recharge,19,True
b9cc3fcf55e2,917217568244,2024-01-08,VAS_Activation,999,True
f8c3cc669eee,919699041864,2024-01-01,Recharge,19,True
d4456c531f3b,917074646100,2024-01-05,Booster_Pack,19,True
8ac0d3858bb0,918967890104,2024-01-03,Recharge,999,True
151748ce1143,919017276442,2024-01-03,Recharge,999,True
cf5cbab8aae3,917036711633,2024-01-08,Recharge,499,True
c9c5953da6ed,919663215950,2024-01-03,VAS_Activation,99,True
902d2734b3f6,919687925347,2024-01-08,Recharge,499,True
2056be854229,918347373238,2024-01-03,Recharge,29,True
7b5f740c63a2,918491838799,2024-01-05,Booster_Pack,499,True
37cbb7f69404,918346514461,2024-01-05,Recharge,999,True
32c1a0e474b1,919028726515,2024-01-04,Recharge,19,True
c5347b6a5cf7,917093628118,2024-01-06,VAS_Activation,499,True
2f69ad87af65,919186265706,2024-01-01,Booster_Pack,19,True
131a41e864f5,917674034493,2024-01-02,Recharge,19,True
1caaac4c2334,918545866355,2024-01-07,VAS_Activation,499,True
9bacc890f8be,918144816809,2024-01-01,Recharge,99,True
0b9bbb19e8b3,917910438393,2024-01-01,Booster_Pack,499,True
86b214dacbf1,917247545359,2024-01-06,Recharge,29,True
1bf6184fd54e,917882956934,2024-01-06,Recharge,999,True
413f88aef5d7,917097556217,2024-01-08,Recharge,999,True
6fe173c230b7,918595390698,2024-01-02,VAS_Activation,29,True
2fee0d7869a1,917422142216,2024-01-05,Recharge,29,True
a1fca6bc1f44,919553483249,2024-01-08,VAS_Activation,99,True
f4d5e739cf42,917329891308,2024-01-08,VAS_Activation,99,True
82ec20bb4ffb,917156455577,2024-01-05,Recharge,99,True
a3d25e71728f,919969264901,2024-01-06,Booster_Pack,19,True
8be23286e67f,919643495963,2024-01-05,Recharge,29,True
599a8bffaecf,917843252335,2024-01-08,VAS_Activation,99,True
5ac8796cc778,919783853146,2024-01-06,Booster_Pack,19,True
9079880e5eb9,918545025476,2024-01-08,VAS_Activation,499,True
6bae154a90aa,919094328588,2024-01-01,VAS_Activation,99,True
4cea117892ed,919498720906,2024-01-01,Recharge,99,True
471d2fec14b6,919656534497,2024-01-08,Booster_Pack,999,True
821c28067f14,917185554145,2024-01-01,Recharge,99,True
f7affa4c7702,918851620749,2024-01-06,Recharge,499,True
40c50e9c7408,918990251719,2024-01-01,Recharge,19,True
c3b83b834e3d,917586073529,2024-01-06,Recharge,29,True
42166007701b,918230413175,2024-01-05,Booster_Pack,499,True
c4dbf4a4d4a7,917984069222,2024-01-03,VAS_Activation,19,True
05526d15f104,917276746048,2024-01-01,Booster_Pack,499,True
28c921bb0c1e,918673939459,2024-01-01,VAS_Activation,999,True
492352ab30dc,918139362970,2024-01-02,Booster_Pack,499,True
84e61f1fe369,918383310034,2024-01-07,VAS_Activation,29,True
5ac587d9bc6d,919632669271,2024-01-01,VAS_Activation,29,True
3f69fb899d81,918511567938,2024-01-02,Booster_Pack,29,True
a752b4e5a517,918477121780,2024-01-05,Recharge,499,True
d3f02c77ae94,917302436797,2024-01-05,Booster_Pack,99,True
c4b5d8eb863b,917512199375,2024-01-02,Recharge,999,True
17b8ea696d0b,918477753707,2024-01-01,Recharge,19,True
862976cdbb2b,918060421223,2024-01-08,Recharge,19,True
a43928ab0b67,918734201597,2024-01-01,Booster_Pack,99,True
764c87dda83e,918261670519,2024-01-03,Booster_Pack,29,True
b0d16b1e8981,919173673593,2024-01-07,Recharge,29,True
05624372ff68,919285241593,2024-01-01,Booster_Pack,29,True
5be27cbfc932,918986059649,2024-01-06,VAS_Activation,29,True
42ed5c15235f,919329838530,2024-01-08,Booster_Pack,99,True
57e01da08206,919043296206,2024-01-08,Recharge,499,True
24e632ec2bdb,918710997628,2024-01-01,Booster_Pack,499,True
157e0c30fdf8,917229141431,2024-01-07,Recharge,499,True
500942283f72,919474027793,2024-01-07,Booster_Pack,99,True
3d055070fc88,917290319232,2024-01-01,VAS_Activation,29,True
901773827b79,919901818112,2024-01-07,VAS_Activation,19,True
790ebd138e30,918341077331,2024-01-04,Recharge,999,True
4435fd271e9f,918092851323,2024-01-07,Recharge,29,True
ea9734140bb0,918522501168,2024-01-08,VAS_Activation,499,True
c2508b33a0ef,917893635940,2024-01-05,Booster_Pack,499,True
af8bc93ad618,917402613234,2024-01-01,Booster_Pack,19,True
268c4de1c1bd,917517186294,2024-01-03,VAS_Activation,499,True
db1816bdc851,918873915535,2024-01-07,Recharge,19,True
9f3065379b82,919384854077,2024-01-04,Booster_Pack,99,True
6a9487b1266a,917223770970,2024-01-07,Booster_Pack,999,True
b07f1a9f8ef7,918826986050,2024-01-03,VAS_Activation,499,True
fb407329494a,917632703900,2024-01-03,Booster_Pack,499,True
d9769ee40398,917661360505,2024-01-06,VAS_Activation,19,True
1b85ca592284,919283223623,2024-01-06,Booster_Pack,29,True
edaa297b9af0,917795094903,2024-01-03,Recharge,19,True
70cf092483cc,918599495886,2024-01-07,Booster_Pack,999,True
e4052bed3f01,917177420371,2024-01-07,Recharge,29,True
9b58d9064adf,918396312753,2024-01-02,VAS_Activation,999,True
a53c5ef4bda7,919728898878,2024-01-01,Recharge,999,True
bb156ed74b13,917203869980,2024-01-06,VAS_Activation,999,True
daba3fea20a0,918189294498,2024-01-02,Booster_Pack,99,True
2b2e0c4bbd04,919678033522,2024-01-08,Booster_Pack,499,True
368b7da78c63,917023456762,2024-01-02,Booster_Pack,99,True
81828614091e,918139362970,2024-01-02,VAS_Activation,19,True
d3f0c9ebe6d9,918712901613,2024-01-02,Recharge,19,True
a4c9ab3fd0cd,919897129478,2024-01-06,Recharge,499,True
107f63ab9568,917596266516,2024-01-03,Booster_Pack,99,True
2d13bdf958d9,918587725298,2024-01-08,Booster_Pack,99,True
aeacb346b9a3,919305570065,2024-01-04,Booster_Pack,999,True
ffe06b28b43b,918455473188,2024-01-07,Booster_Pack,499,True
c13d962fd689,917106452073,2024-01-02,Recharge,499,True
dc9b831db63c,917903700111,2024-01-08,VAS_Activation,19,True
30e784e21828,918038612430,2024-01-07,Booster_Pack,29,True
6d9a9fec49f2,917653064436,2024-01-01,Recharge,99,True
cf2229a38005,919841727283,2024-01-02,Booster_Pack,499,True
513de64306c4,917599672230,2024-01-01,Recharge,29,True
e06164ce4c53,918700069649,2024-01-08,Recharge,999,True
e1c2e713e193,917439184878,2024-01-01,Recharge,999,True
a9f6802330a5,918081205897,2024-01-06,VAS_Activation,499,True
ae764332112a,917347192511,2024-01-01,Recharge,99,True
7ed74f089d5c,919053403148,2024-01-06,Booster_Pack,19,True
70dbe7a0e9f2,917390930521,2024-01-02,VAS_Activation,999,True
271736464868,919113117570,2024-01-02,Recharge,499,True
956d210a0d59,917147578875,2024-01-03,Booster_Pack,29,True
5bd9783f80e9,919738929414,2024-01-08,Booster_Pack,99,True
6e122d618860,919528738951,2024-01-01,Recharge,999,True
bbe2e68969dc,917813882621,2024-01-03,Booster_Pack,19,True
5af0750317f8,919188657781,2024-01-06,Booster_Pack,999,True
bc2fae792f35,919128161308,2024-01-02,Recharge,19,True
8ea7ee32d8fc,917175834027,2024-01-03,Booster_Pack,999,True
a06b7f0904df,918586904367,2024-01-02,Recharge,19,True
0d62491b65c2,917720577322,2024-01-08,Recharge,999,True
be1912b49e2b,918402393457,2024-01-03,VAS_Activation,19,True
7e264490fc1c,918266101535,2024-01-01,Recharge,99,True
7df623bf2fd1,917654064563,2024-01-04,Recharge,99,True
66f942404346,919887879634,2024-01-05,VAS_Activation,29,True
4235864c017d,917741799879,2024-01-07,VAS_Activation,29,True
c0fffed34fb7,917334003322,2024-01-01,Booster_Pack,19,True
f6f341a6f555,919113784282,2024-01-01,VAS_Activation,999,True
f8bde736562d,918171651723,2024-01-05,VAS_Activation,499,True
0d1dfa0069a0,917293128583,2024-01-01,Booster_Pack,999,True
9ec3c971f626,919146341712,2024-01-07,Booster_Pack,19,True
77c7a4aa553b,917707388598,2024-01-04,Booster_Pack,99,True
71e71d64c122,917235946123,2024-01-03,VAS_Activation,99,True
7611e83e73d5,917471101005,2024-01-08,Recharge,19,True
131e48678833,917487025434,2024-01-04,Recharge,999,True
80761acf0ae8,918013765618,2024-01-04,Recharge,999,True
8b45a4d6e893,917654099305,2024-01-04,VAS_Activation,19,True
62c4c9a713f4,919260769550,2024-01-08,Booster_Pack,29,True
c0671cf5486c,917642089174,2024-01-04,Recharge,29,True
4b78df55b382,919737301965,2024-01-01,VAS_Activation,999,True
445a0307eebd,919295007434,2024-01-02,Booster_Pack,19,True
ca515c80acae,918136478006,2024-01-02,VAS_Activation,19,True
da932b374000,917205303654,2024-01-01,VAS_Activation,29,True
b457250ebcd5,918267808109,2024-01-03,VAS_Activation,499,True
6a097e31afef,919311788774,2024-01-07,Booster_Pack,29,True
eaf566310b34,917835252500,2024-01-07,VAS_Activation,99,True
3ed3ab3317c2,918340784324,2024-01-01,Booster_Pack,499,True
bbe6cb718f95,919499598083,2024-01-03,VAS_Activation,499,True
25314d6a005a,919144367120,2024-01-06,Booster_Pack,499,True
0bde144bb650,917535410746,2024-01-02,Recharge,99,True
d472db06d922,919686712586,2024-01-05,Booster_Pack,999,True
70482de465b4,918913289330,2024-01-01,VAS_Activation,29,True
eeee6a29f200,917796082613,2024-01-06,Recharge,19,True
755244a8734c,917533200272,2024-01-03,VAS_Activation,29,True
9ea3dc434d94,918954905730,2024-01-05,Recharge,999,True
8ed26edba312,918418452308,2024-01-07,Recharge,999,True
6b266f04596d,918328751647,2024-01-06,Booster_Pack,29,True
2d4b8952d0b1,917483372456,2024-01-02,VAS_Activation,99,True
4d951c78cf0d,919324736146,2024-01-01,Recharge,19,True
95721d8ac3cb,919741516372,2024-01-07,VAS_Activation,499,True
220fb138a08c,917796167180,2024-01-03,Booster_Pack,29,True
0116285aac0b,919599482783,2024-01-06,Recharge,999,True
7aae948cb8dc,917593351891,2024-01-02,VAS_Activation,29,True
2c2117e0f07a,919753947415,2024-01-02,Recharge,29,True
f84148fad310,919887951453,2024-01-01,Recharge,499,True
1d7a9324f850,917362511441,2024-01-03,Booster_Pack,499,True
fe0c1a9548c2,919083706239,2024-01-06,VAS_Activation,99,True
20cd45ab1699,918128764864,2024-01-04,VAS_Activation,499,True
bf35c6cdc69f,918818478063,2024-01-05,VAS_Activation,999,True
32434616a2f9,919382400657,2024-01-03,Recharge,999,True
66e46e9bbd35,919305696816,2024-01-04,Recharge,999,True
9bcf69fde025,919880343128,2024-01-06,Recharge,499,True
7767928cc184,918797190370,2024-01-03,VAS_Activation,99,True
9e0fcc1dc8e1,919219521015,2024-01-05,Recharge,29,True
fa8a884d26ad,919472234508,2024-01-07,Recharge,499,True
e1d1f964f5ec,918149618129,2024-01-05,Booster_Pack,29,True
b51f3bd7d559,919428073702,2024-01-08,VAS_Activation,999,True
4def7ba55447,917206142991,2024-01-08,Booster_Pack,99,True
a47e3ef660c3,919365236856,2024-01-08,VAS_Activation,999,True
c88274de305f,918496769105,2024-01-07,Booster_Pack,19,True
6c066eba14bf,919077684144,2024-01-05,VAS_Activation,19,True
81144b1bceb5,917786346252,2024-01-01,VAS_Activation,499,True
e5152e5f1710,919482907459,2024-01-06,VAS_Activation,99,True
21bbe78538ec,919880755989,2024-01-01,VAS_Activation,999,True
dcc32a2da85c,919167324266,2024-01-08,Booster_Pack,19,True
602425b47c6c,917980202565,2024-01-07,Recharge,499,True
3e1301a69808,918462176652,2024-01-02,Booster_Pack,999,True
2b08f3647f13,918551877279,2024-01-04,Recharge,999,True
7482fe1974ee,917788293715,2024-01-08,Recharge,99,True
92113c16c347,918526839024,2024-01-04,Booster_Pack,499,True
fb1bf87c4fdb,918157126844,2024-01-07,Recharge,99,True
5bf575100a3e,918947687496,2024-01-06,VAS_Activation,19,True
66d7f9f96e82,918690791104,2024-01-05,VAS_Activation,499,True
12eee04432e9,917456721590,2024-01-01,VAS_Activation,999,True
e6b0c5803ddd,918085563388,2024-01-08,VAS_Activation,19,True
fa02ba7aa22c,917626436669,2024-01-07,Recharge,499,True
12356d00f84f,919343185087,2024-01-06,Recharge,999,True
e2168ea0472a,919646308267,2024-01-08,Booster_Pack,99,True
a989aeeaac51,918689151768,2024-01-05,VAS_Activation,19,True
e66751e0ad79,919408490271,2024-01-07,Recharge,29,True
be43e4128860,917602399745,2024-01-01,VAS_Activation,499,True
693b9e097df8,918550196720,2024-01-01,Recharge,29,True
2818fc233cae,917942073683,2024-01-03,Recharge,99,True
068f0d680a01,918954335202,2024-01-01,Booster_Pack,19,True
d20bdfe80397,919259496639,2024-01-07,Booster_Pack,19,True
d8fdac78cdbe,919281973075,2024-01-04,VAS_Activation,99,True
47f67d1e1c6a,919554837728,2024-01-01,Booster_Pack,29,True
3f284327d1d9,918783780797,2024-01-04,Booster_Pack,99,True
85fcaf58d40c,917342407559,2024-01-06,VAS_Activation,99,True
b90f56e1820c,919431425146,2024-01-07,VAS_Activation,99,True
668450529e1a,918025956090,2024-01-07,VAS_Activation,29,True
4677669b8e51,917294170052,2024-01-02,VAS_Activation,999,True
9e2f20298eb9,918317942032,2024-01-07,Booster_Pack,19,True
199c65cc76ce,917729374463,2024-01-02,Booster_Pack,19,True
b25faa3fa350,917801277968,2024-01-02,Recharge,29,True
9e8f5eb1dbe8,919559358169,2024-01-06,Recharge,19,True
c328d44f35ee,917188474598,2024-01-04,Booster_Pack,99,True
307dac23aef3,918169887640,2024-01-04,Recharge,999,True
ca61d4ac378e,917514129832,2024-01-05,VAS_Activation,499,True
8ae8cd3221c4,919528760752,2024-01-06,Recharge,999,True
defc32ab191d,918549861388,2024-01-06,Booster_Pack,99,True
c909c165da0b,918285196076,2024-01-04,VAS_Activation,499,True
8ac38198ed69,918625561402,2024-01-07,Recharge,99,True
648f031d1121,919372182976,2024-01-08,Recharge,499,True
8121f55289cd,919155416505,2024-01-05,Booster_Pack,499,True
97dc3fe1ce72,919794428582,2024-01-01,Recharge,999,True
9ef97f2072cf,917044316875,2024-01-04,Booster_Pack,19,True
82c85de92dd6,918577840349,2024-01-05,Booster_Pack,999,True
fb92dee5d7fe,917319260041,2024-01-06,Recharge,19,True
7e4753340c21,919926066024,2024-01-07,VAS_Activation,999,True
1e159bce87be,919770971353,2024-01-03,Recharge,19,True
cb9f544fe593,917625180372,2024-01-03,Booster_Pack,19,True
e54005fa0c36,918620319875,2024-01-02,Booster_Pack,29,True
a7a2637efc02,917956091324,2024-01-05,VAS_Activation,29,True
cc656a2aa2a2,919220295944,2024-01-06,Booster_Pack,99,True
cf77e657bfb4,917777703870,2024-01-04,Booster_Pack,19,True
038ec2c81971,919211419034,2024-01-08,VAS_Activation,19,True
6101a5e8ed7f,919735440335,2024-01-04,VAS_Activation,29,True
8d0dbae1950b,917268194947,2024-01-05,Recharge,29,True
495f5709634c,918548044895,2024-01-02,Booster_Pack,99,True
ff465bbe27e5,919986081076,2024-01-06,Booster_Pack,19,True
4b7321b55714,917686118889,2024-01-05,Recharge,499,True
ada011ee9ba1,919487488799,2024-01-01,Recharge,499,True
3d16c8117037,917591853408,2024-01-06,Recharge,99,True
3f5e593169fd,917992448370,2024-01-02,VAS_Activation,499,True
de7f6e520aa6,919617794203,2024-01-05,VAS_Activation,499,True
dbf6f1b62608,917583689015,2024-01-03,Recharge,99,True
d04f6b0d84ef,919141623917,2024-01-04,VAS_Activation,99,True
e7af71f38b39,919776452032,2024-01-07,VAS_Activation,99,True
ad93730f96e3,917925867262,2024-01-06,Recharge,99,True
c441338cf88c,919935142789,2024-01-03,Recharge,19,True
50cd6b80166a,919529842099,2024-01-08,Recharge,99,True
7f28f434b696,918320258052,2024-01-06,Recharge,19,True
1e6312d1a7f4,919031216425,2024-01-08,VAS_Activation,29,True
60862e66070a,917437395644,2024-01-07,Booster_Pack,99,True
c1b1c0e4e708,918560749600,2024-01-04,VAS_Activation,999,True
3e1fa9676a56,919668612362,2024-01-04,VAS_Activation,29,True
6a206158e0bd,918986059649,2024-01-04,Booster_Pack,99,True
64e537b76319,919887951453,2024-01-07,Booster_Pack,499,True
2c648f54c763,917839347880,2024-01-03,Booster_Pack,29,True
848101ce1a84,919428707277,2024-01-01,VAS_Activation,999,True
88b71380ab6f,917027586458,2024-01-03,Recharge,29,True
932999ac9057,918126954280,2024-01-06,Recharge,999,True
5e025abce283,918723178905,2024-01-07,Recharge,499,True
3f0d60bae67e,919540127360,2024-01-01,Booster_Pack,499,True
7c405dd2a2b6,919449600550,2024-01-04,Booster_Pack,999,True
324f415a71d2,917289955737,2024-01-04,Recharge,19,True
3249af858c5f,917361557113,2024-01-08,Recharge,99,True
b519dfc35d7b,918078541068,2024-01-08,Recharge,99,True
21ee9e36f4e2,919405275974,2024-01-01,Booster_Pack,19,True
237bf1f95d8b,918094216398,2024-01-08,Booster_Pack,29,True
161ed3225b96,918476767524,2024-01-01,Recharge,19,True
72d6fd895aab,919448265201,2024-01-06,Recharge,499,True
25ea50cb551f,917464782798,2024-01-03,Recharge,29,True
e495fdeb9b39,919050734273,2024-01-08,Booster_Pack,99,True
13ab471b05c2,919779291654,2024-01-02,Booster_Pack,499,True
4891b4d3a823,919759511878,2024-01-02,Recharge,19,True
d1bbf0b93def,919241379942,2024-01-03,VAS_Activation,99,True
4d469148afa1,918220810086,2024-01-07,Booster_Pack,999,True
3093c416d506,918482357458,2024-01-07,Booster_Pack,29,True
b017c390767e,919076054591,2024-01-06,Booster_Pack,99,True
c017a90818c6,919902663763,2024-01-08,VAS_Activation,99,True
61fe942ecaa2,917115024510,2024-01-06,Booster_Pack,19,True
6de3455b10b3,919260688749,2024-01-08,Booster_Pack,19,True
65837ef09a66,917922164613,2024-01-01,Booster_Pack,999,True
ef836fee8deb,918641251739,2024-01-01,Recharge,499,True
8caefd88beb6,919428073702,2024-01-04,Booster_Pack,99,True
83f1133b10d8,917650833681,2024-01-02,Recharge,19,True
4cfe4cf63275,919967409944,2024-01-04,Booster_Pack,999,True
68f93f03b5c3,919853555086,2024-01-02,VAS_Activation,99,True
2cf07fa94183,917855608770,2024-01-06,VAS_Activation,19,True
bb57d0d39645,918479615929,2024-01-01,Recharge,19,True
db92a8526569,919218369280,2024-01-07,Recharge,999,True
e510c96b3538,917062517443,2024-01-04,Recharge,99,True
8549d6cdd297,917750531807,2024-01-04,VAS_Activation,999,True
4ca3879b52c8,917537905648,2024-01-06,Booster_Pack,29,True
a0d852d3188f,919445440683,2024-01-08,Recharge,19,True
93db9a56a15a,917116208806,2024-01-07,Booster_Pack,499,True
ee51833e42f9,917422212178,2024-01-03,Recharge,999,True
f50775387f82,917067673133,2024-01-03,VAS_Activation,499,True
010ee4e03996,918731703428,2024-01-06,VAS_Activation,999,True
45ba716b45aa,919485922562,2024-01-08,Recharge,999,True
8177d2ce66b4,919818867060,2024-01-04,VAS_Activation,29,True
02b141f1e2f4,919624544512,2024-01-03,VAS_Activation,19,True
a14d57a411e5,918584434667,2024-01-04,Recharge,19,True
ae24b66eb8a4,917064160704,2024-01-07,Booster_Pack,29,True
d98f51c43fa0,919277125177,2024-01-07,Recharge,99,True
c81ea4a3cf30,917205303654,2024-01-05,Booster_Pack,499,True
0aefb07882a5,919927702163,2024-01-03,Recharge,99,True
c428d4b2ae37,917832108158,2024-01-06,Booster_Pack,99,True
1a4779684707,919000229222,2024-01-05,Recharge,999,True
04c75b59884a,917246321700,2024-01-05,VAS_Activation,29,True
ec4c57f8ffb9,917810620972,2024-01-04,Booster_Pack,499,True
1dd87c52565b,917786925873,2024-01-04,VAS_Activation,29,True
666f83bc3420,917210179044,2024-01-02,Booster_Pack,99,True
3de89c2427dd,917725840846,2024-01-06,Recharge,499,True
0f081d5d2854,918449372167,2024-01-07,Recharge,499,True
80e760437894,917468400602,2024-01-05,Booster_Pack,29,True
6f94f9d9c1a4,917535410746,2024-01-06,VAS_Activation,499,True
dcc2488149b5,918691364553,2024-01-08,VAS_Activation,19,True
a13d9abe1ef2,919743090601,2024-01-05,VAS_Activation,499,True
ca2a636f8545,917065926436,2024-01-01,Booster_Pack,999,True
03accc41d3cf,917106670184,2024-01-06,VAS_Activation,99,True
7d931450301d,919401387634,2024-01-07,VAS_Activation,19,True
