msisdn,imsi,plan_name,monthly_quota_gb,default_5qi,is_premium,device_type,priority_arp,roaming_allowed
918582290726,4042350985528,Basic_4G,30,9,False,OnePlus 11,5,False
919163978284,4049327919851,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917644011819,4042345946548,Basic_4G,30,9,False,OnePlus 11,5,True
918060495398,4049134052014,Gold_Family,100,5,True,iPhone 15,1,False
917920147016,4045716536274,Basic_4G,30,9,False,iPhone 15,5,False
919421265815,4044467257084,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917768024682,4043291199871,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918768663741,4049687411885,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917146545718,4049537378057,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918091494396,4041954451119,Gold_Family,100,5,True,Samsung S24,1,True
918890222832,4041601437954,Gold_Family,100,5,True,iPhone 15,1,True
918716055649,4046736918225,Basic_4G,30,9,False,Samsung S24,5,False
918136051121,4044320218452,Basic_4G,30,9,False,iPhone 15,5,False
917655871854,4049040017400,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917971782251,4043514618942,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917126084642,4048849323261,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917464431610,4049518643914,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919688947428,4044773919180,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919272123883,4046829017130,Gold_Family,100,5,True,iPhone 15,1,False
918731633634,4045426947463,Basic_4G,30,9,False,OnePlus 11,5,True
919019315306,4049853559870,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917345349012,4048916768245,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918775045610,4043987898308,Gold_Family,100,5,True,iPhone 15,1,True
919105350512,4047918379485,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918545708950,4047871002894,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918064983249,4047179596020,Gold_Family,100,5,True,Samsung S24,1,True
917787020186,4043440537822,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919580296843,4044483835406,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919023158468,4049400361377,Basic_4G,30,9,False,Samsung S24,5,False
917198261337,4043130782265,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919378157828,4043399310062,Basic_4G,30,9,False,iPhone 15,5,True
919317226372,4046219706404,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918415443792,4046810548492,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917027620616,4045179031325,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919870143527,4047712680098,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918935062060,4048835772314,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917904800744,4041939954430,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919767121318,4046027579062,Gold_Family,100,5,True,iPhone 15,1,True
918248273576,4045228535666,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919489773474,4046691891413,Gold_Family,100,5,True,OnePlus 11,1,True
918716138441,4041607642065,Basic_4G,30,9,False,iPhone 15,5,False
917386897771,4048844814755,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919836461117,4049281940766,Basic_4G,30,9,False,iPhone 15,5,False
917539147745,4046582877234,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919329028657,4048025957677,Basic_4G,30,9,False,iPhone 15,5,True
919861429879,4043896039678,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918376794088,4042303536927,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917138286823,4048740980411,Gold_Family,100,5,True,OnePlus 11,1,False
918916671747,4042100191335,Basic_4G,30,9,False,Samsung S24,5,False
917299586281,4042923452433,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919073075019,4046717593388,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919299319974,4048412881550,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919348947356,4042556957402,Gold_Family,100,5,True,iPhone 15,1,True
917764280838,4047299454538,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918142567823,4045451898679,Gold_Family,100,5,True,iPhone 15,1,True
919012449724,4049346499216,Basic_4G,30,9,False,OnePlus 11,5,True
919962237654,4041802249117,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918826284729,4047370854594,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918880265150,4045196712698,Basic_4G,30,9,False,OnePlus 11,5,True
917410989295,4046283313599,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917895101970,4045077965026,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918788752058,4043095182705,Basic_4G,30,9,False,Samsung S24,5,True
919444534319,4049771130809,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918170873755,4042858166191,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917824230252,4042967267777,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919284817315,4042391517563,Basic_4G,30,9,False,iPhone 15,5,True
918511567938,4047148917599,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919716988280,4044283193602,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918259159533,4047489921844,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919466222909,4046439408916,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918357853731,4045160437304,Basic_4G,30,9,False,iPhone 15,5,False
917660308599,4042147206287,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918654365730,4048237276268,Gold_Family,100,5,True,OnePlus 11,1,True
919796012222,4045373976945,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917741574280,4041048295273,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919294510555,4048029697656,Basic_4G,30,9,False,OnePlus 11,5,False
918004180788,4048075319556,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917150587175,4043356903414,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919623169951,4045249898889,Gold_Family,100,5,True,iPhone 15,1,False
918691632710,4049215953346,Basic_4G,30,9,False,iPhone 15,5,False
919131612402,4046660575094,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918413295554,4042952959095,Basic_4G,30,9,False,Samsung S24,5,False
918467035548,4046368990029,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917534307305,4047747228788,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918428888193,4042866064389,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918929574781,4046936860612,Gold_Family,100,5,True,Samsung S24,1,True
919316498503,4046391425068,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919662997064,4042388392965,Basic_4G,30,9,False,iPhone 15,5,True
918518073782,4045798184944,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918863258032,4049153768721,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919489895425,4043568865014,Gold_Family,100,5,True,OnePlus 11,1,False
919815275697,4046388244189,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917642577406,4043818945820,Basic_4G,30,9,False,OnePlus 11,5,False
918751754677,4049589929122,Gold_Family,100,5,True,iPhone 15,1,True
917931097582,4041308648523,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919281973075,4048311799962,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919319701483,4043191680398,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919853555086,4046677153436,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917673836742,4045119718095,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917954906523,4042177189813,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919608910493,4048070205926,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917823146058,4045717515714,Gold_Family,100,5,True,Samsung S24,1,False
918543449073,4046743626185,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919508361394,4041300801231,Gold_Family,100,5,True,iPhone 15,1,True
918165514651,4045607792560,Basic_4G,30,9,False,OnePlus 11,5,False
917068156635,4047910126436,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918697506057,4045214252065,Basic_4G,30,9,False,OnePlus 11,5,False
918545654183,4041403221023,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919852877548,4046325742416,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917395939876,4042771813626,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919878397153,4044218080812,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919369763487,4042598315513,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919805412276,4048458489523,Basic_4G,30,9,False,OnePlus 11,5,True
919796781301,4044650228014,Basic_4G,30,9,False,Samsung S24,5,False
919744253448,4048295370529,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919572578556,4044588849577,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919797329516,4046079526951,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919751617332,4041646186711,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919472234508,4045284503323,Gold_Family,100,5,True,Samsung S24,1,False
918360243626,4044531757509,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918990251719,4042018102582,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918790001415,4043797222151,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919262511096,4046390123264,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917451647449,4048795107635,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917244182973,4046109873028,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917173908962,4045856713302,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919260706129,4043585626762,Basic_4G,30,9,False,iPhone 15,5,True
919016161234,4044563600435,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917027586458,4041802920612,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918965587164,4043811066032,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919983163359,4043182951512,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919620310349,4045732650599,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917416208275,4049191963398,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918973734864,4046966911408,Basic_4G,30,9,False,OnePlus 11,5,False
919000229222,4046655325076,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918723203693,4044717439554,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918534215753,4044419646872,Basic_4G,30,9,False,Samsung S24,5,True
918010748383,4049659050322,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918754477724,4047563053087,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919724878026,4043587797523,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919150190261,4046625682167,Basic_4G,30,9,False,OnePlus 11,5,True
917124126890,4048994835778,Gold_Family,100,5,True,Samsung S24,1,False
919372760897,4044677224921,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918629665252,4043945236275,Gold_Family,100,5,True,OnePlus 11,1,True
917412855752,4047644839513,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917929274090,4045094236468,Basic_4G,30,9,False,iPhone 15,5,True
917565803355,4049650755592,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919133056870,4041876861319,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919925559099,4049855738967,Gold_Family,100,5,True,Samsung S24,1,False
918455146698,4043890602998,Gold_Family,100,5,True,OnePlus 11,1,True
918797190370,4046927026010,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919072382037,4044244488202,Basic_4G,30,9,False,OnePlus 11,5,False
917445053074,4041827656218,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917686118889,4041211645987,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918445316752,4044967492465,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918280850357,4042022889022,Basic_4G,30,9,False,OnePlus 11,5,True
917313860459,4046953116336,Basic_4G,30,9,False,iPhone 15,5,False
919585109265,4045358439420,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917793775804,4047175975747,Gold_Family,100,5,True,iPhone 15,1,True
919021166264,4047666461981,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
917240238438,4041817983194,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918166725287,4041728476260,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918880545440,4047170616185,Gold_Family,100,5,True,Samsung S24,1,True
918856634216,4041487351007,Basic_4G,30,9,False,OnePlus 11,5,False
918705996350,4046497528502,Gold_Family,100,5,True,iPhone 15,1,False
917593918151,4045400485988,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918401553657,4048800798104,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918075925667,4042634382193,Gold_Family,100,5,True,iPhone 15,1,False
917050795896,4046381299018,Gold_Family,100,5,True,Samsung S24,1,False
919627303990,4048244338659,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918564002806,4046365749251,Basic_4G,30,9,False,iPhone 15,5,False
919308188299,4042051374866,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917631014792,4043561831900,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917212342912,4044652364374,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918610824784,4046851476116,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919065352013,4041573366952,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917678494105,4046154392842,Basic_4G,30,9,False,iPhone 15,5,True
918189306853,4043275497779,Gold_Family,100,5,True,OnePlus 11,1,False
917048946297,4044540865495,Gold_Family,100,5,True,iPhone 15,1,False
918927689280,4042207226055,Gold_Family,100,5,True,iPhone 15,1,True
917991014826,4042588074472,Basic_4G,30,9,False,iPhone 15,5,True
918410816863,4049959513521,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918598958385,4044161776901,Gold_Family,100,5,True,OnePlus 11,1,True
918622111641,4043687922126,Gold_Family,100,5,True,Samsung S24,1,False
917202852930,4045353642690,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918417148783,4044415827265,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919741035521,4041690120086,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918714866599,4043250360314,Basic_4G,30,9,False,Samsung S24,5,True
917729374463,4044474656392,Gold_Family,100,5,True,OnePlus 11,1,False
917477496689,4048690115692,Gold_Family,100,5,True,iPhone 15,1,False
917880069555,4043763198563,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917497160797,4042318288596,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917931446737,4041109344092,Basic_4G,30,9,False,Samsung S24,5,True
917337660916,4044749031150,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918955375724,4048924612675,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918689151768,4044750859132,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917256478202,4049836571761,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919713222910,4044749024950,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919409544058,4048790442135,Basic_4G,30,9,False,iPhone 15,5,True
918881545185,4044378804292,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917030964874,4043718818098,Basic_4G,30,9,False,Samsung S24,5,True
919141368162,4044997074572,Basic_4G,30,9,False,OnePlus 11,5,False
918828087582,4041188407814,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919466387789,4045061910545,Basic_4G,30,9,False,Samsung S24,5,False
918687411027,4046678422406,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918382359656,4049062037698,Basic_4G,30,9,False,Samsung S24,5,False
917992280003,4042579325557,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919479525193,4049135389721,Gold_Family,100,5,True,iPhone 15,1,False
917812081460,4045379610122,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919557889564,4042584122058,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917094014242,4048115532929,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919870976952,4046301472256,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918422411905,4041915450035,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917065878052,4049778991153,Basic_4G,30,9,False,iPhone 15,5,False
917390930521,4044537094590,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917544259062,4049848766894,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919353202073,4047368348068,Gold_Family,100,5,True,iPhone 15,1,False
919405467865,4047387271445,Gold_Family,100,5,True,OnePlus 11,1,False
917569768809,4043984060343,Basic_4G,30,9,False,OnePlus 11,5,False
919770672708,4049972619981,Basic_4G,30,9,False,OnePlus 11,5,True
918366044083,4043431925968,Basic_4G,30,9,False,OnePlus 11,5,True
918478586218,4049039615290,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917918284326,4041207639076,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917822257235,4045174120264,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917137932649,4048281762242,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917594073717,4042669785473,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917771343584,4046639729401,Basic_4G,30,9,False,iPhone 15,5,True
918157022733,4048149133033,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918178799061,4047237458134,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918514329734,4045136852931,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917218497918,4044561626522,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919981656438,4042026308282,Basic_4G,30,9,False,OnePlus 11,5,True
917403241510,4044887891058,Basic_4G,30,9,False,iPhone 15,5,True
919080613884,4046412407482,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918821422587,4041854445706,Gold_Family,100,5,True,Samsung S24,1,False
917998789139,4041042054265,Gold_Family,100,5,True,OnePlus 11,1,False
917198899697,4044140472039,Basic_4G,30,9,False,Samsung S24,5,True
917583214485,4044389553864,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917717794801,4042803452212,Gold_Family,100,5,True,Samsung S24,1,True
918073521601,4041048447199,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918604472092,4046700367904,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917388574983,4043363676990,Basic_4G,30,9,False,OnePlus 11,5,True
918827778412,4046057326918,Basic_4G,30,9,False,OnePlus 11,5,False
917870560203,4045325052627,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917546542375,4044775765625,Gold_Family,100,5,True,iPhone 15,1,False
918301255181,4041861441180,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917026833613,4047968785577,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917869760532,4043884084245,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917325540218,4043364554839,Gold_Family,100,5,True,iPhone 15,1,False
919851422409,4042498323219,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918159877126,4043365766148,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918854709164,4049725937341,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919559358169,4041667836364,Gold_Family,100,5,True,iPhone 15,1,False
918773687741,4044735089288,Basic_4G,30,9,False,Samsung S24,5,False
918367382735,4048395183469,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919132833119,4042463487384,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917881628363,4043556986116,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919283435444,4043230269591,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919866553480,4045894719191,Gold_Family,100,5,True,iPhone 15,1,False
917743126464,4041829027042,Basic_4G,30,9,False,iPhone 15,5,False
917936304510,4049722174763,Basic_4G,30,9,False,Samsung S24,5,True
918040245797,4042460580732,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917867558619,4045302448941,Gold_Family,100,5,True,Samsung S24,1,False
918420739001,4049262248080,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919314460058,4043610858982,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919175783910,4049275582140,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919838654576,4047336765418,Gold_Family,100,5,True,Samsung S24,1,False
917381242828,4041433125030,Gold_Family,100,5,True,iPhone 15,1,False
918547683017,4042459194777,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917046280315,4044974509831,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919038869391,4044934263924,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919939225812,4042056389562,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917359082630,4046243706003,Gold_Family,100,5,True,iPhone 15,1,True
917204424966,4044021839265,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919942845238,4049046089078,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917027446601,4041781813116,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919656534497,4043993479213,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919976793734,4046461141009,Gold_Family,100,5,True,Samsung S24,1,False
918547362996,4043192797017,Gold_Family,100,5,True,OnePlus 11,1,False
918422348337,4045108053973,Gold_Family,100,5,True,iPhone 15,1,True
918774782976,4047506218739,Basic_4G,30,9,False,Samsung S24,5,True
918309553311,4048226354427,Basic_4G,30,9,False,Samsung S24,5,False
917375243790,4045870284884,Basic_4G,30,9,False,iPhone 15,5,True
917403898920,4047716285542,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917590249809,4044937324544,Gold_Family,100,5,True,iPhone 15,1,True
918656750824,4049586732345,Basic_4G,30,9,False,Samsung S24,5,True
918997820950,4046388576135,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919402641204,4046442514745,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918843301173,4043645971571,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919572299040,4047352445032,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917813306330,4047968923180,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918255313927,4049199200298,Gold_Family,100,5,True,Samsung S24,1,True
917804566274,4047110012259,Basic_4G,30,9,False,iPhone 15,5,False
919462038323,4043550857257,Gold_Family,100,5,True,iPhone 15,1,True
919614838932,4049617812364,Gold_Family,100,5,True,iPhone 15,1,True
917137824147,4046199595296,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918287578567,4042262633097,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917217568244,4048432946761,Basic_4G,30,9,False,OnePlus 11,5,True
917922164613,4045200602747,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917694124816,4047547744039,Basic_4G,30,9,False,OnePlus 11,5,True
917307894112,4048011571833,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918587725298,4048681544061,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917828862782,4048559223839,Basic_4G,30,9,False,OnePlus 11,5,False
917627294272,4049940229051,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919457744247,4045491530945,Basic_4G,30,9,False,Samsung S24,5,True
918727513657,4043635279255,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919613208896,4041426510540,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918299288349,4049785061420,Basic_4G,30,9,False,iPhone 15,5,False
917976278137,4041148973362,Basic_4G,30,9,False,iPhone 15,5,True
919823862638,4042197897184,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919758014977,4041027113985,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917086590064,4043803063695,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919365527007,4041029147763,Gold_Family,100,5,True,Samsung S24,1,True
918526121161,4042029505321,Basic_4G,30,9,False,Samsung S24,5,True
917101240071,4045288766289,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919581124972,4043877651703,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918854469837,4042872080024,Basic_4G,30,9,False,iPhone 15,5,True
917763710172,4047107490821,Gold_Family,100,5,True,Samsung S24,1,True
918486710561,4041716060950,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918297749106,4046569252460,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917679940542,4044017960195,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917909466764,4048551308608,Gold_Family,100,5,True,OnePlus 11,1,False
918797879836,4043648289046,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918319142631,4048263798980,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918147385396,4044777639948,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918368830301,4043371116382,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919262543184,4043240820762,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
917418060452,4043885975239,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918383310034,4048221567506,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918943868722,4045824009597,Basic_4G,30,9,False,Samsung S24,5,True
917642559249,4043156723268,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917224054896,4045273418175,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917166017704,4049241993847,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918248588792,4041944122798,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919101671456,4041104520128,Basic_4G,30,9,False,iPhone 15,5,True
917035424968,4045648217378,Basic_4G,30,9,False,OnePlus 11,5,True
917826827269,4046841502509,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919663706388,4046624840923,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918029748210,4044855133343,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918129966886,4045419891208,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919254641838,4047973441146,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917077213900,4049684525823,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918126441365,4042994109660,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919788741029,4049807613226,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919145818160,4046779393240,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917103005537,4049928937911,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918679177608,4048019531181,Gold_Family,100,5,True,iPhone 15,1,True
919371077470,4041973252950,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919723446651,4044086661373,Basic_4G,30,9,False,Samsung S24,5,False
917366514733,4049237650743,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918643697535,4049533190663,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918596112922,4049607177123,Basic_4G,30,9,False,iPhone 15,5,True
917809120907,4042296397483,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918063273366,4043430019235,Basic_4G,30,9,False,OnePlus 11,5,False
919544692329,4044163812881,Basic_4G,30,9,False,OnePlus 11,5,False
917304189662,4049628389245,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919120686542,4044016296873,Gold_Family,100,5,True,Samsung S24,1,False
917806736920,4042478162593,Basic_4G,30,9,False,Samsung S24,5,True
917630703420,4048934332063,Pay_As_You_Go,30,9,False,iPhone 15,5,False
